"",player_id,name,current_club_id,current_club_name,country_of_citizenship,country_of_birth,city_of_birth,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,agent_name,contract_expiration_date,current_club_domestic_competition_id,first_name,last_name,player_code,image_url,last_season,url,#,Unnamed: 1,Overall Score,Potential Score,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
3352,544149,David Zima,416,Fc Turin,Czech Republic,Czech Republic,Olomouc,2000-11-08,Defender,Centre-Back,Right,190,5500000.0,7500000.0,Int. Sport Management s.r.o.,2025-06-30,IT1,David,Zima,david-zima,https://img.a.transfermarkt.technology/portrait/header/544149-1663596313.jpg?lm=1,2022,https://www.transfermarkt.co.uk/david-zima/profil/spieler/544149,1847,1846,74,81,190,80,22,Right,61.5,75.0,62.666667,53.666667,69.857143,44.125,10.0
3353,395083,Andreaw Gravillon,416,Fc Turin,Guadeloupe,Guadeloupe,Pointe-à-Pitre,1998-02-08,Defender,Centre-Back,Right,188,7000000.0,7000000.0,AIS SPORT SERVICE,2023-06-30,IT1,Andreaw,Gravillon,andreaw-gravillon,https://img.a.transfermarkt.technology/portrait/header/395083-1677595287.jpg?lm=1,2022,https://www.transfermarkt.co.uk/andreaw-gravillon/profil/spieler/395083,1950,1949,74,78,185,80,25,Right,56.0,74.5,56.500000,51.333333,63.142857,46.500,11.4
3354,418543,Perr Schuurs,416,Fc Turin,Netherlands,Netherlands,Nieuwstadt,1999-11-26,Defender,Centre-Back,Right,191,12000000.0,12000000.0,Prime11,2026-06-30,IT1,Perr,Schuurs,perr-schuurs,https://img.a.transfermarkt.technology/portrait/header/418543-1610718121.jpg?lm=1,2022,https://www.transfermarkt.co.uk/perr-schuurs/profil/spieler/418543,1137,1136,76,83,191,79,23,Right,69.0,79.0,67.333333,72.666667,64.428571,66.500,9.0
3355,658586,Matteo Fiorenza,416,Fc Turin,Italy,NaN,NaN,2003-06-15,Goalkeeper,NaN,Right,195,25000.0,25000.0,NaN,2026-06-30,IT1,Matteo,Fiorenza,matteo-fiorenza,https://img.a.transfermarkt.technology/portrait/header/658586-1663596769.jpg?lm=1,2022,https://www.transfermarkt.co.uk/matteo-fiorenza/profil/spieler/658586,18113,18112,48,60,195,88,19,Right,14.5,12.0,22.333333,20.666667,31.285714,15.375,47.2
3356,463792,Luca Gemello,416,Fc Turin,Italy,Italy,Savigliano,2000-07-03,Goalkeeper,NaN,Right,190,300000.0,300000.0,Top Eleven Management Srl,2023-06-30,IT1,Luca,Gemello,luca-gemello,https://img.a.transfermarkt.technology/portrait/header/463792-1625067521.jpg?lm=1,2022,https://www.transfermarkt.co.uk/luca-gemello/profil/spieler/463792,10703,10702,64,74,190,80,22,Right,13.5,10.5,26.666667,18.666667,31.714286,16.250,65.2
3357,77825,Etrit Berisha,416,Fc Turin,Albania,Jugoslawien (SFR),Prishtinë,1989-03-10,Goalkeeper,NaN,Left,194,600000.0,7000000.0,P&P Sport Management S.A.M.,2024-06-30,IT1,Etrit,Berisha,etrit-berisha,https://img.a.transfermarkt.technology/portrait/header/77825-1595850441.jpg?lm=1,2022,https://www.transfermarkt.co.uk/etrit-berisha/profil/spieler/77825,4283,4282,71,71,194,92,33,Left,16.0,10.5,38.666667,19.000000,39.857143,18.500,69.4
3358,257474,Vanja Milinkovic Savic,416,Fc Turin,Serbia,Spain,Ourense,1997-02-20,Goalkeeper,NaN,Right,202,3500000.0,4500000.0,DOO Magnum,2024-06-30,IT1,Vanja,Milinković-Savić,vanja-milinković-savić,https://img.a.transfermarkt.technology/portrait/header/257474-1630509279.jpg?lm=1,2022,https://www.transfermarkt.co.uk/vanja-milinkovi%C4%87-savi%C4%87/profil/spieler/257474,2042,2041,74,78,202,90,26,Right,16.5,17.0,42.166667,26.333333,46.571429,36.250,74.4
3359,715470,Brian Jepthe Bayeye,416,Fc Turin,France,France,Paris,2000-06-30,Defender,Right-Back,Right,182,700000.0,700000.0,G.E.V. Sport&management srl,2026-06-30,IT1,Brian,Bayeye,brian-bayeye,https://img.a.transfermarkt.technology/portrait/header/715470-1660115930.jpg?lm=1,2022,https://www.transfermarkt.co.uk/brian-bayeye/profil/spieler/715470,12887,12886,62,68,182,77,22,Right,59.5,57.0,56.333333,59.666667,70.285714,54.250,11.8
3360,186368,Valentino Lazaro,416,Fc Turin,Austria,Austria,Graz,1996-03-24,Defender,Right-Back,Right,180,6500000.0,19000000.0,HAGMAYR Sportmanagement,2023-06-30,IT1,Valentino,Lazaro,valentino-lazaro,https://img.a.transfermarkt.technology/portrait/header/186368-1659601305.jpg?lm=1,2022,https://www.transfermarkt.co.uk/valentino-lazaro/profil/spieler/186368,2138,2137,74,75,180,75,26,Right,73.5,68.0,72.333333,74.000000,71.571429,67.125,9.6
3361,292772,Dimitrios Nikolaou,3522,Spezia Calcio,Greece,Greece,Chalkida,1998-08-13,Defender,Centre-Back,Left,188,3800000.0,4000000.0,LIAN Sports Group,2026-06-30,IT1,Dimitrios,Nikolaou,dimitrios-nikolaou,https://img.a.transfermarkt.technology/portrait/header/292772-1663687440.jpg?lm=1,2022,https://www.transfermarkt.co.uk/dimitrios-nikolaou/profil/spieler/292772,3822,3821,71,77,188,92,24,Left,42.5,71.0,53.666667,52.666667,59.142857,42.375,10.4
3362,678194,Matthew Hoppe,903,Hibernian Fc,United States,United States,"Yorba Linda, California",2001-03-13,Attack,Centre-Forward,Right,191,1500000.0,4500000.0,Bond MG,2023-05-31,SC1,Matthew,Hoppe,matthew-hoppe,https://img.a.transfermarkt.technology/portrait/header/678194-1606582170.jpg?lm=1,2022,https://www.transfermarkt.co.uk/matthew-hoppe/profil/spieler/678194,5298,5297,69,78,191,80,21,Right,66.5,20.0,52.333333,56.333333,65.142857,63.000,11.2
3363,360661,Kevin Nisbet,903,Hibernian Fc,Scotland,Scotland,Glasgow,1997-03-08,Attack,Centre-Forward,Right,180,2000000.0,3000000.0,QUANIC SPORTS,2024-05-31,SC1,Kevin,Nisbet,kevin-nisbet,https://img.a.transfermarkt.technology/portrait/header/360661-1580915940.jpg?lm=1,2022,https://www.transfermarkt.co.uk/kevin-nisbet/profil/spieler/360661,5756,5755,69,72,180,75,25,Right,66.5,33.0,63.500000,60.666667,69.142857,67.125,10.0
3364,479641,Jair Tavares,903,Hibernian Fc,Portugal,Portugal,Lisboa,2001-02-13,Attack,Left Winger,Both,181,225000.0,300000.0,NaN,2026-05-31,SC1,Jair,Tavares,jair-tavares,https://img.a.transfermarkt.technology/portrait/header/479641-1656922382.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jair-tavares/profil/spieler/479641,13847,13846,61,70,181,69,22,Right,56.5,28.0,49.166667,54.000000,69.571429,51.875,11.6
3365,21333,Aiden Mcgeady,903,Hibernian Fc,Ireland,Scotland,Denny,1986-04-04,Attack,Left Winger,Both,180,300000.0,9000000.0,Wasserman,2023-05-31,SC1,Aiden,McGeady,aiden-mcgeady,https://img.a.transfermarkt.technology/portrait/header/21333-1464869538.jpg?lm=1,2022,https://www.transfermarkt.co.uk/aiden-mcgeady/profil/spieler/21333,8205,8204,67,67,180,71,36,Right,70.0,35.0,63.000000,66.666667,59.571429,68.500,10.0
3366,447066,Ewan Henderson,903,Hibernian Fc,Scotland,Scotland,Edinburgh,2000-03-27,Attack,Attacking Midfield,Right,186,425000.0,425000.0,TPSportManagement,2025-05-31,SC1,Ewan,Henderson,ewan-henderson,https://img.a.transfermarkt.technology/portrait/header/447066-1622031204.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ewan-henderson/profil/spieler/447066,12356,12355,63,71,186,68,22,Right,63.5,42.5,58.166667,64.000000,59.571429,58.000,11.4
3367,399258,Kyle Magennis,903,Hibernian Fc,Scotland,Scotland,Glasgow,1998-08-26,Midfield,Central Midfield,Right,181,400000.0,450000.0,NaN,2025-05-31,SC1,Kyle,Magennis,kyle-magennis,https://img.a.transfermarkt.technology/portrait/header/399258-1624009489.jpg?lm=1,2022,https://www.transfermarkt.co.uk/kyle-magennis/profil/spieler/399258,9901,9900,65,70,181,73,24,Right,65.0,61.0,63.166667,65.000000,71.714286,62.000,10.2
3368,185342,Joe Newell,903,Hibernian Fc,England,England,Birmingham,1993-03-15,Midfield,Central Midfield,Right,180,700000.0,800000.0,Momentum Sports Management,2025-05-31,SC1,Joe,Newell,joe-newell,https://img.a.transfermarkt.technology/portrait/header/185342-1624008937.jpg?lm=1,2022,https://www.transfermarkt.co.uk/joe-newell/profil/spieler/185342,8035,8034,67,67,185,71,29,Left,68.5,64.0,66.500000,68.666667,61.571429,60.125,11.0
3369,465715,Elie Youan,903,Hibernian Fc,France,France,Nantes,1999-04-07,Attack,Centre-Forward,Right,183,850000.0,1500000.0,H2C Sport Consulting,2023-05-31,SC1,Élie,Youan,elie-youan,https://img.a.transfermarkt.technology/portrait/header/465715-1594410372.jpg?lm=1,2022,https://www.transfermarkt.co.uk/elie-youan/profil/spieler/465715,8812,8811,66,74,183,70,23,Right,66.5,27.0,53.333333,51.000000,74.142857,59.000,11.8
3370,179467,James Jeggo,903,Hibernian Fc,Australia,Austria,Wien,1992-02-12,Midfield,Defensive Midfield,Right,178,700000.0,1250000.0,Benchmark Sports,2024-05-31,SC1,James,Jeggo,james-jeggo,https://img.a.transfermarkt.technology/portrait/header/179467-1535374331.jpg?lm=1,2022,https://www.transfermarkt.co.uk/james-jeggo/profil/spieler/179467,6912,6911,68,68,178,71,31,Right,64.5,63.0,65.500000,62.666667,65.714286,57.250,12.0
3371,392771,Ethan Ampadu,3522,Spezia Calcio,Wales,England,Exeter,2000-09-14,Defender,Centre-Back,Right,183,9000000.0,15000000.0,Platinum One Group,2023-06-30,IT1,Ethan,Ampadu,ethan-ampadu,https://img.a.transfermarkt.technology/portrait/header/392771-1658829697.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ethan-ampadu/profil/spieler/392771,2529,2528,73,80,183,78,22,Right,69.5,72.0,68.833333,63.000000,69.285714,46.750,10.8
3372,603864,Lewis Miller,903,Hibernian Fc,Australia,Australia,Sydney,2000-08-24,Defender,Right-Back,Right,187,350000.0,350000.0,SMI Sports Management,2025-05-31,SC1,Lewis,Miller,lewis-miller,https://img.a.transfermarkt.technology/portrait/header/603864-1664871614.png?lm=1,2022,https://www.transfermarkt.co.uk/lewis-miller/profil/spieler/603864,13336,13335,62,71,187,83,22,Right,56.5,60.5,56.666667,55.333333,65.857143,40.000,9.4
3373,140554,Martin Boyle,903,Hibernian Fc,Australia,Scotland,Aberdeen,1993-04-25,Attack,Right Winger,Right,172,2000000.0,2500000.0,FullNinety,2025-05-31,SC1,Martin,Boyle,martin-boyle,https://img.a.transfermarkt.technology/portrait/header/140554-1668506185.jpg?lm=1,2022,https://www.transfermarkt.co.uk/martin-boyle/profil/spieler/140554,3428,3427,72,72,172,63,29,Right,71.0,47.5,60.166667,61.333333,74.857143,62.625,11.8
3374,355651,Marijan Cabraja,903,Hibernian Fc,Croatia,Croatia,Pula,1997-02-25,Defender,Left-Back,Left,182,700000.0,1000000.0,Miroslav Bicanic,2025-05-31,SC1,Marijan,Cabraja,marijan-cabraja,https://img.a.transfermarkt.technology/portrait/header/355651-1601583381.jpg?lm=1,2022,https://www.transfermarkt.co.uk/marijan-cabraja/profil/spieler/355651,8400,8399,66,68,182,74,26,Left,65.0,63.5,60.500000,65.000000,71.142857,47.500,10.0
3375,511802,Rocky Bushiri,903,Hibernian Fc,Belgium,Belgium,Duffel,1999-11-30,Defender,Centre-Back,Right,187,400000.0,1200000.0,InterLex Sport,2025-05-31,SC1,Rocky,Bushiri,rocky-bushiri,https://img.a.transfermarkt.technology/portrait/header/511802-1500892061.jpg?lm=1,2022,https://www.transfermarkt.co.uk/rocky-bushiri/profil/spieler/511802,8770,8769,66,70,187,91,23,Right,47.0,64.5,49.000000,43.333333,63.714286,33.750,10.0
3376,340921,Jake Doyle Hayes,903,Hibernian Fc,Ireland,Ireland,Ballyjamesduff,1998-12-30,Midfield,Defensive Midfield,NaN,175,500000.0,500000.0,NaN,2025-05-31,SC1,Jake,Doyle-Hayes,jake-doyle-hayes,https://img.a.transfermarkt.technology/portrait/header/340921-1626165278.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jake-doyle-hayes/profil/spieler/340921,8744,8743,66,69,175,68,24,Right,65.5,64.5,63.666667,65.333333,68.857143,57.625,8.2
3377,60792,Paul Hanlon,903,Hibernian Fc,Scotland,Scotland,Edinburgh,1990-01-20,Defender,Centre-Back,Left,180,400000.0,850000.0,NaN,2024-05-31,SC1,Paul,Hanlon,paul-hanlon,https://img.a.transfermarkt.technology/portrait/header/60792-1624009140.jpg?lm=1,2022,https://www.transfermarkt.co.uk/paul-hanlon/profil/spieler/60792,8123,8122,67,67,180,78,33,Left,56.0,66.0,59.333333,58.333333,64.142857,42.250,10.2
3378,581669,Cj Egan Riley,903,Hibernian Fc,England,England,Manchester,2003-01-02,Defender,Centre-Back,Right,183,2500000.0,2500000.0,NaN,2023-05-31,SC1,CJ,Egan-Riley,cj-egan-riley,https://img.a.transfermarkt.technology/portrait/header/581669-1650877441.jpg?lm=1,2022,https://www.transfermarkt.co.uk/cj-egan-riley/profil/spieler/581669,10657,10656,64,78,183,75,20,Right,58.5,65.0,52.833333,55.333333,64.000000,38.125,8.0
3379,277782,Chris Cadden,903,Hibernian Fc,Scotland,Scotland,Bellshill,1996-09-19,Defender,Right-Back,Right,183,650000.0,800000.0,PLG Scotland,2025-05-31,SC1,Chris,Cadden,chris-cadden,https://img.a.transfermarkt.technology/portrait/header/277782-1583509178.jpg?lm=1,2022,https://www.transfermarkt.co.uk/chris-cadden/profil/spieler/277782,6777,6776,68,69,183,76,26,Right,67.5,64.0,62.166667,66.000000,72.285714,57.000,11.2
3380,288952,Callum Roberts,370,Aberdeen Fc,England,England,South Shields,1997-04-14,Attack,Right Winger,Left,173,100000.0,100000.0,Next Generation Management Ltd,2025-05-31,SC1,Callum,Roberts,callum-roberts,https://img.a.transfermarkt.technology/portrait/header/288952-1549538962.jpg?lm=1,2022,https://www.transfermarkt.co.uk/callum-roberts/profil/spieler/288952,13554,13553,62,63,173,65,25,Left,63.5,23.5,48.666667,54.666667,58.571429,58.625,11.8
3381,727023,Shayden Morris,370,Aberdeen Fc,England,England,London,2002-03-30,Attack,Right Winger,NaN,0,150000.0,150000.0,Wasserman,2026-05-31,SC1,Shayden,Morris,shayden-morris,https://img.a.transfermarkt.technology/portrait/header/727023-1663332582.png?lm=1,2022,https://www.transfermarkt.co.uk/shayden-morris/profil/spieler/727023,14829,14828,60,70,183,65,20,Right,61.0,25.0,44.500000,50.333333,64.285714,46.125,9.4
3382,91315,Marley Watkins,370,Aberdeen Fc,Wales,England,London,1990-10-17,Attack,Right Winger,Right,178,400000.0,1000000.0,New Era Global Sports,2023-05-31,SC1,Marley,Watkins,marley-watkins,https://img.a.transfermarkt.technology/portrait/header/91315-1547131596.jpg?lm=1,2022,https://www.transfermarkt.co.uk/marley-watkins/profil/spieler/91315,11668,11667,64,64,178,65,32,Right,65.0,20.0,58.166667,58.666667,72.285714,56.875,6.0
3383,530807,Dilan Markanday,370,Aberdeen Fc,England,England,London,2001-08-20,Attack,Right Winger,Left,167,400000.0,400000.0,YMU Group,2023-05-31,SC1,Dilan,Markanday,dilan-markanday,https://img.a.transfermarkt.technology/portrait/header/530807-1642415950.jpg?lm=1,2022,https://www.transfermarkt.co.uk/dilan-markanday/profil/spieler/530807,13325,13324,62,77,175,70,21,Right,67.5,22.0,46.500000,55.000000,64.428571,48.375,10.8
3384,714460,Ryan Duncan,370,Aberdeen Fc,Scotland,Scotland,Keig,2004-01-18,Attack,Left Winger,NaN,0,200000.0,200000.0,Wasserman,2026-05-31,SC1,Ryan,Duncan,ryan-duncan,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ryan-duncan/profil/spieler/714460,17762,17761,52,72,185,67,19,Right,52.0,35.0,44.500000,49.000000,58.571429,43.250,7.8
3385,730126,Mykola Kukharevych,903,Hibernian Fc,Ukraine,Ukraine,"Udrytsk, Rivne Oblast",2001-07-01,Attack,Centre-Forward,Right,191,450000.0,600000.0,ProStar,2023-05-31,SC1,Mykola,Kukharevych,mykola-kukharevych,https://img.a.transfermarkt.technology/portrait/header/730126-1612035668.png?lm=1,2022,https://www.transfermarkt.co.uk/mykola-kukharevych/profil/spieler/730126,11973,11972,63,70,193,79,21,Right,62.5,17.5,53.500000,46.000000,60.000000,60.500,9.8
3386,344323,Patrik Myslovic,370,Aberdeen Fc,Slovakia,Slovakia,Turčianske Teplice,2001-05-28,Attack,Attacking Midfield,Left,180,350000.0,350000.0,Stars & Friends,2023-05-31,SC1,Patrik,Myslovic,patrik-myslovic,https://img.a.transfermarkt.technology/portrait/header/344323-1581488968.png?lm=1,2022,https://www.transfermarkt.co.uk/patrik-myslovic/profil/spieler/344323,11762,11761,63,73,180,80,21,Left,62.5,40.0,57.833333,66.000000,62.428571,62.250,10.2
3387,482802,Josh Campbell,903,Hibernian Fc,Scotland,Scotland,Edinburgh,2000-05-06,Midfield,Central Midfield,Right,182,450000.0,450000.0,Consilium Sports Group,2025-05-31,SC1,Josh,Campbell,josh-campbell,https://img.a.transfermarkt.technology/portrait/header/482802-1642066394.jpg?lm=1,2022,https://www.transfermarkt.co.uk/josh-campbell/profil/spieler/482802,11988,11987,63,68,182,72,22,Right,63.0,58.5,63.000000,60.333333,71.571429,57.000,10.8
3388,52380,Jonny Hayes,370,Aberdeen Fc,Ireland,Ireland,Dublin,1987-07-09,Midfield,Right Midfield,Left,168,550000.0,1000000.0,StormSportsX,2023-05-31,SC1,Jonny,Hayes,jonny-hayes,https://img.a.transfermarkt.technology/portrait/header/52380-1624023961.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jonny-hayes/profil/spieler/52380,8173,8172,67,67,173,73,35,Left,66.5,62.0,63.166667,62.666667,76.714286,59.750,10.6
3389,567151,Connor Barron,370,Aberdeen Fc,Scotland,Scotland,Kintore,2002-08-29,Midfield,Central Midfield,Right,175,500000.0,500000.0,CAA Base Ltd,2024-05-31,SC1,Connor,Barron,connor-barron,https://img.a.transfermarkt.technology/portrait/header/567151-1649409432.jpg?lm=1,2022,https://www.transfermarkt.co.uk/connor-barron/profil/spieler/567151,9735,9734,65,78,175,66,20,Right,62.0,65.5,63.000000,64.000000,68.285714,56.375,12.2
3390,442703,Ylber Ramadani,370,Aberdeen Fc,Albania,Germany,Starnberg,1996-04-12,Midfield,Defensive Midfield,Right,185,650000.0,650000.0,Select Sports Management LLC,2025-05-31,SC1,Ylber,Ramadani,ylber-ramadani,https://img.a.transfermarkt.technology/portrait/header/442703-1476654297.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ylber-ramadani/profil/spieler/442703,7481,7480,67,70,185,72,26,Right,65.0,61.5,61.500000,61.000000,67.285714,51.375,12.2
3391,293746,Ross Mccrorie,370,Aberdeen Fc,Scotland,Scotland,Dailly,1998-03-18,Midfield,Defensive Midfield,Right,0,750000.0,1500000.0,QUANIC SPORTS,2026-05-31,SC1,Ross,McCrorie,ross-mccrorie,https://img.a.transfermarkt.technology/portrait/header/293746-1596699370.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ross-mccrorie/profil/spieler/293746,5628,5627,69,74,187,80,24,Right,67.0,66.5,66.166667,61.000000,76.571429,52.000,8.6
3392,470606,Leighton Clarkson,370,Aberdeen Fc,England,England,Clitheroe,2001-10-19,Midfield,Defensive Midfield,Right,0,800000.0,800000.0,Unique Sports Group,2023-05-31,SC1,Leighton,Clarkson,leighton-clarkson,https://img.a.transfermarkt.technology/portrait/header/470606-1607534845.jpg?lm=1,2022,https://www.transfermarkt.co.uk/leighton-clarkson/profil/spieler/470606,9766,9765,65,78,175,66,21,Right,65.5,57.0,59.833333,62.666667,66.571429,62.250,11.8
3393,565675,Jayden Richardson,370,Aberdeen Fc,England,England,Nottingham,2000-09-04,Defender,Right-Back,Right,184,400000.0,400000.0,Unique Sports Group,2025-05-31,SC1,Jayden,Richardson,jayden-richardson,https://img.a.transfermarkt.technology/portrait/header/565675-1656922915.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jayden-richardson/profil/spieler/565675,13299,13298,62,71,184,75,22,Right,65.5,58.0,50.333333,49.333333,72.428571,39.500,10.2
3394,512994,Jack Mackenzie,370,Aberdeen Fc,Scotland,Scotland,Aberdeen,2000-04-07,Defender,Left-Back,NaN,191,400000.0,400000.0,NaN,2025-05-31,SC1,Jack,MacKenzie,jack-mackenzie,https://img.a.transfermarkt.technology/portrait/header/512994-1624023279.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jack-mackenzie/profil/spieler/512994,12106,12105,63,72,191,65,22,Left,57.0,61.0,53.000000,56.333333,65.714286,33.875,10.4
3395,314362,Hayden Coulson,370,Aberdeen Fc,England,England,Gateshead,1998-06-17,Defender,Left-Back,Left,172,850000.0,2000000.0,CAA Stellar,2023-05-31,SC1,Hayden,Coulson,hayden-coulson,https://img.a.transfermarkt.technology/portrait/header/314362-1596807936.jpg?lm=1,2022,https://www.transfermarkt.co.uk/hayden-coulson/profil/spieler/314362,7726,7725,67,71,172,70,24,Left,64.5,64.0,59.833333,56.666667,69.285714,38.250,10.8
3396,624948,Mattie Pollock,370,Aberdeen Fc,England,England,Redhill,2001-09-28,Defender,Centre-Back,Right,190,300000.0,300000.0,Wasserman,2023-05-31,SC1,Mattie,Pollock,mattie-pollock,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2022,https://www.transfermarkt.co.uk/mattie-pollock/profil/spieler/624948,9859,9858,65,74,190,80,21,Right,43.0,64.0,49.500000,48.333333,60.714286,30.375,7.4
3397,192364,Angus Macdonald,370,Aberdeen Fc,England,England,Winchester,1992-10-15,Defender,Centre-Back,Right,190,350000.0,1000000.0,Every Aspect,2023-05-31,SC1,Angus,MacDonald,angus-macdonald,https://img.a.transfermarkt.technology/portrait/header/192364-1517422729.jpg?lm=1,2022,https://www.transfermarkt.co.uk/angus-macdonald/profil/spieler/192364,10360,10359,65,65,184,70,30,Right,47.0,66.5,52.166667,46.000000,53.714286,33.125,11.2
3398,439497,Liam Scales,370,Aberdeen Fc,Ireland,Ireland,Dublin,1998-08-08,Defender,Centre-Back,Left,187,700000.0,700000.0,NaN,2025-05-31,SC1,Liam,Scales,liam-scales,https://img.a.transfermarkt.technology/portrait/header/439497-1632152322.jpg?lm=1,2022,https://www.transfermarkt.co.uk/liam-scales/profil/spieler/439497,11069,11068,64,71,188,85,24,Left,60.0,61.5,59.333333,61.333333,64.428571,50.250,10.0
3399,25834,Joe Lewis,370,Aberdeen Fc,England,England,Broome,1987-10-06,Goalkeeper,NaN,Right,198,350000.0,1200000.0,CAA Base Ltd,2024-05-31,SC1,Joe,Lewis,joe-lewis,https://img.a.transfermarkt.technology/portrait/header/s_25834_603_2013_04_17_1.jpg?lm=1,2022,https://www.transfermarkt.co.uk/joe-lewis/profil/spieler/25834,10546,10545,65,65,198,85,35,Right,13.5,12.5,41.000000,22.333333,52.142857,20.375,64.4
3400,25834,Joe Lewis,370,Aberdeen Fc,England,England,Broome,1987-10-06,Goalkeeper,NaN,Right,198,350000.0,1200000.0,CAA Base Ltd,2024-05-31,SC1,Joe,Lewis,joe-lewis,https://img.a.transfermarkt.technology/portrait/header/s_25834_603_2013_04_17_1.jpg?lm=1,2022,https://www.transfermarkt.co.uk/joe-lewis/profil/spieler/25834,14175,14174,61,66,188,85,23,Right,50.0,59.5,52.333333,44.666667,66.285714,39.500,13.4
3401,123503,Kelle Roos,370,Aberdeen Fc,Netherlands,Netherlands,Rijkevoort,1992-05-31,Goalkeeper,NaN,Right,196,450000.0,1500000.0,Unique Sports Group,2024-05-31,SC1,Kelle,Roos,kelle-roos,https://img.a.transfermarkt.technology/portrait/header/123503-1513007575.jpg?lm=1,2022,https://www.transfermarkt.co.uk/kelle-roos/profil/spieler/123503,5899,5898,69,69,196,90,30,Right,18.0,19.5,33.833333,20.666667,46.571429,21.750,69.4
3402,480453,Jay Gorter,370,Aberdeen Fc,Netherlands,Netherlands,Amsterdam,2000-05-30,Goalkeeper,NaN,Right,190,1500000.0,1500000.0,Muy Manero,2023-06-30,SC1,Jay,Gorter,jay-gorter,https://img.a.transfermarkt.technology/portrait/header/480453-1599331700.jpg?lm=1,2022,https://www.transfermarkt.co.uk/jay-gorter/profil/spieler/480453,3656,3655,71,81,190,81,22,Right,26.5,18.5,40.500000,33.000000,48.714286,24.750,69.6
3403,640245,Will Fish,903,Hibernian Fc,England,England,Manchester,2003-02-17,Defender,Centre-Back,Right,0,400000.0,500000.0,NaN,2023-05-31,SC1,Will,Fish,will-fish,https://img.a.transfermarkt.technology/portrait/header/640245-1656507391.jpg?lm=1,2022,https://www.transfermarkt.co.uk/will-fish/profil/spieler/640245,15473,15472,59,72,185,73,20,Right,48.5,58.0,49.500000,44.333333,58.714286,35.250,11.0
3404,234523,Antonio Sanabria,416,Fc Turin,Paraguay,Paraguay,San Lorenzo,1996-03-04,Attack,Centre-Forward,Right,181,7000000.0,10000000.0,GG11,2025-06-30,IT1,Antonio,Sanabria,antonio-sanabria,https://img.a.transfermarkt.technology/portrait/header/234523-1596184427.jpg?lm=1,2022,https://www.transfermarkt.co.uk/antonio-sanabria/profil/spieler/234523,1632,1631,75,78,181,73,27,Right,76.5,17.5,59.333333,65.000000,73.571429,69.500,11.6
3405,812625,Agustin Alvarez Martinez,6574,Us Sassuolo,Uruguay,Uruguay,San Bautista,2001-05-19,Attack,Centre-Forward,Right,177,8500000.0,8500000.0,Equipo TMA,2027-06-30,IT1,Agustín,Álvarez,agustin-alvarez,https://img.a.transfermarkt.technology/portrait/header/812625-1654863388.jpg?lm=1,2022,https://www.transfermarkt.co.uk/agustin-alvarez/profil/spieler/812625,2963,2962,72,80,177,75,21,Right,68.5,31.5,58.833333,58.666667,72.571429,70.125,11.2
3406,725242,Luca D Andrea,6574,Us Sassuolo,Italy,Italy,Ponticelli,2004-09-06,Attack,Right Winger,Left,173,2500000.0,2500000.0,TMP SOCCER srl,2027-06-30,IT1,Luca,D'Andrea,luca-dandrea,https://img.a.transfermarkt.technology/portrait/header/725242-1667406284.jpg?lm=1,2022,https://www.transfermarkt.co.uk/luca-dandrea/profil/spieler/725242,9412,9411,65,80,172,69,18,Left,73.5,42.0,52.000000,64.000000,66.714286,56.750,8.0
3407,508371,Emil Konradsen Ceide,6574,Us Sassuolo,Norway,Norway,Finnsnes,2001-09-03,Attack,Left Winger,Right,175,2500000.0,2500000.0,Nordic Sky,2026-06-30,IT1,Emil Konradsen,Ceide,emil-konradsen-ceide,https://img.a.transfermarkt.technology/portrait/header/508371-1663594454.jpg?lm=1,2022,https://www.transfermarkt.co.uk/emil-konradsen-ceide/profil/spieler/508371,7448,7447,67,77,175,71,21,Right,73.5,34.0,50.500000,55.333333,68.142857,49.250,9.0
3408,177843,Domenico Berardi,6574,Us Sassuolo,Italy,Italy,Cariati,1994-08-01,Attack,Right Winger,Left,183,23000000.0,35000000.0,Simone Seghedoni,2027-06-30,IT1,Domenico,Berardi,domenico-berardi,https://img.a.transfermarkt.technology/portrait/header/177843-1596099380.jpg?lm=1,2022,https://www.transfermarkt.co.uk/domenico-berardi/profil/spieler/177843,100,99,84,84,183,72,28,Left,86.5,30.0,72.833333,80.333333,78.000000,76.750,5.4
